post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-12-08 22:04:19,드르렁ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,드르렁ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,드르렁ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9183352589607239
2024-12-08 22:04:19,시발ㅋㅋㅋㅋ,- dc official App,1,1.0,시발ㅋㅋㅋㅋ - dc official App,시발ㅋㅋㅋㅋ - dc official App,0.7071363925933838
2024-12-08 22:04:19,대몽골ㅋㅋㅋㅋ,- dc official App,1,1.0,대몽골ㅋㅋㅋㅋ - dc official App,대몽골ㅋㅋㅋㅋ - dc official App,0.2970355749130249
2024-12-08 22:04:19,드게제ㅔㅔ,- dc official App,1,1.0,드게제ㅔㅔ - dc official App,드게제ㅔㅔ - dc official App,0.19167913496494293
2024-12-08 22:04:19,씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8947842717170715
2024-12-08 22:04:20,ㅅㅅㅅㅅㅅㅅㅅ,,1,1.0,ㅅㅅㅅㅅㅅㅅㅅ ,ㅅㅅㅅㅅㅅㅅㅅ,0.19222483038902283
2024-12-08 22:04:20,대 맏스 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,1,1.0,대 맏스 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,대 맏스 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.16560125350952148
2024-12-08 22:04:20,아씨발!,아,1,1.0,아씨발! 아,아씨발! 아,0.8294867873191833
2024-12-08 22:04:20,몽골 멸망 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,몽골 멸망 ㅋㅋㅋㅋㅋㅋㅋ ,몽골 멸망 ㅋㅋㅋㅋㅋㅋㅋ,0.8897609114646912
2024-12-08 22:04:20,대막스 ㅋㅋ,,1,1.0,대막스 ㅋㅋ ,대막스 ㅋㅋ,0.0732535645365715
2024-12-08 22:04:20,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.8483354449272156
2024-12-08 22:04:18,대 몽 골,,1,1.0,대 몽 골 ,대 몽 골,0.6232683658599854
2024-12-08 22:04:21,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,1,1.0,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.6719102263450623
2024-12-08 22:04:21,드가자 ㅋㅋㅋ,,1,1.0,드가자 ㅋㅋㅋ ,드가자 ㅋㅋㅋ,0.44447967410087585
2024-12-08 22:04:22,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,1,1.0,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.832698404788971
2024-12-08 22:04:22,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8831952810287476
2024-12-08 22:04:18,시발 ㅋㅋㅋㅋㅋ,,1,1.0,시발 ㅋㅋㅋㅋㅋ ,시발 ㅋㅋㅋㅋㅋ,0.8679059743881226
2024-12-08 22:04:22,캬 대몽골ㅋㅋㅋㅋㅋㅋ,"ㅋㄱㄲㅋ
- dc official App",1,1.0,"캬 대몽골ㅋㅋㅋㅋㅋㅋ ㅋㄱㄲㅋ
- dc official App",캬 대몽골ㅋㅋㅋㅋㅋㅋ ㅋㄱㄲㅋ - dc official App,0.46600961685180664
2024-12-08 22:04:22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.6972723603248596
2024-12-08 22:04:23,????????,????,1,1.0,???????? ????,???????? ????,0.48484376072883606
2024-12-08 22:04:23,와 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,1,1.0,와 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,와 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0.8473425507545471
2024-12-08 22:04:23,????,ㅅㅂ ㅋㅋㅋㅋㅋ,1,1.0,???? ㅅㅂ ㅋㅋㅋㅋㅋ,???? ㅅㅂ ㅋㅋㅋㅋㅋ,0.8487065434455872
2024-12-08 22:04:23,일단 한대 담궜고,,1,1.0,일단 한대 담궜고 ,일단 한대 담궜고,0.3197989761829376
2024-12-08 22:04:23,막스 고맙다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,,1,1.0,막스 고맙다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ,막스 고맙다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0.3895789682865143
2024-12-08 22:04:23,대 막 스,대대대대대,1,1.0,대 막 스 대대대대대,대 막 스 대대대대대,0.45091673731803894
2024-12-08 22:04:24,?,"?
- dc official App",1,1.0,"? ?
- dc official App",? ? - dc official App,0.21580439805984497
2024-12-08 22:04:24,피아제 스핀ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅㅅㅅㅅㅅ,1,1.0,피아제 스핀ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅㅅㅅㅅㅅ,피아제 스핀ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅㅅㅅㅅㅅ,0.8115777969360352
2024-12-08 22:04:24,슈퍼 막스 슈퍼 막스 슈퍼 막스,캬ㅑㅑ,1,1.0,슈퍼 막스 슈퍼 막스 슈퍼 막스 캬ㅑㅑ,슈퍼 막스 슈퍼 막스 슈퍼 막스 캬ㅑㅑ,0.45379865169525146
2024-12-08 22:04:24,어라 시발 ㅋㅋㅋㅋㅋㅋ,,1,1.0,어라 시발 ㅋㅋㅋㅋㅋㅋ ,어라 시발 ㅋㅋㅋㅋㅋㅋ,0.7124245762825012
2024-12-08 22:04:25,대몽골ㅋㅋ,ㅋㅋㅋㅋ,1,1.0,대몽골ㅋㅋ ㅋㅋㅋㅋ,대몽골ㅋㅋ ㅋㅋㅋㅋ,0.733575701713562
2024-12-08 22:04:25,대 몽 골,"이걸 어뢰 ㅋㅌㅌㅋ
- dc official App",1,1.0,"대 몽 골 이걸 어뢰 ㅋㅌㅌㅋ
- dc official App",대 몽 골 이걸 어뢰 ㅋㅌㅌㅋ - dc official App,0.7323389649391174
2024-12-08 22:04:25,막스 피아제 사망 ㅋㅋㅋㅋ,,1,1.0,막스 피아제 사망 ㅋㅋㅋㅋ ,막스 피아제 사망 ㅋㅋㅋㅋ,0.7859068512916565
2024-12-08 22:04:25,대 몽 골 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,"ㅅㅅ
- dc official App",1,1.0,"대 몽 골 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ㅅㅅ
- dc official App",대 몽 골 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ㅅㅅ - dc official App,0.7949652075767517
2024-12-08 22:04:25,어어 맥라렌 사망ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,1,1.0,어어 맥라렌 사망ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,어어 맥라렌 사망ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.8791447281837463
2024-12-08 22:04:25,와 시발 ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,와 시발 ㅋㅋㅋㅋㅋㅋㅋㅋ ,와 시발 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.7427026629447937
2024-12-08 22:04:26,피아제 사망 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,피아제 사망 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,피아제 사망 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9308151006698608
2024-12-08 22:04:25,"""도와주겠다.""",,1,1.0,"""도와주겠다."" ","""도와주겠다.""",0.14760002493858337
2024-12-08 22:04:25,좆라리 반쯤 부활 ㅋㅋㅋㅋㅋㅋ,,1,1.0,좆라리 반쯤 부활 ㅋㅋㅋㅋㅋㅋ ,좆라리 반쯤 부활 ㅋㅋㅋㅋㅋㅋ,0.9422248601913452
2024-12-08 22:04:26,한대 처리완료 ㅋㅋ,,1,1.0,한대 처리완료 ㅋㅋ ,한대 처리완료 ㅋㅋ,0.4149881601333618
2024-12-08 22:04:26,몽골 미친놈 ㅋㅋㅋㅋ,,1,1.0,몽골 미친놈 ㅋㅋㅋㅋ ,몽골 미친놈 ㅋㅋㅋㅋ,0.9294174909591675
2024-12-08 22:04:27,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ ,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.6782657504081726
2024-12-08 22:04:27,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ ,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.6782657504081726
2024-12-08 22:04:26,페라리부활ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,페라리부활ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,페라리부활ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.17472784221172333
2024-12-08 22:04:27,몽골의 품격 입갤ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,몽골의 품격 입갤ㅋㅋㅋㅋㅋㅋㅋ ,몽골의 품격 입갤ㅋㅋㅋㅋㅋㅋㅋ,0.9100911021232605
2024-12-08 22:04:25,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8333231210708618
2024-12-08 22:04:27,페라리컨챔 ㄱㅈ,,1,1.0,페라리컨챔 ㄱㅈ ,페라리컨챔 ㄱㅈ,0.2895718812942505
2024-12-08 22:04:28,와 ㅅㅂ 뭐노 ㄷㄷㄷㄷㄷㄷ,,1,1.0,와 ㅅㅂ 뭐노 ㄷㄷㄷㄷㄷㄷ ,와 ㅅㅂ 뭐노 ㄷㄷㄷㄷㄷㄷ,0.6257707476615906
2024-12-08 22:04:28,아니 이걸???,페라리 진짜에요??,1,1.0,아니 이걸??? 페라리 진짜에요??,아니 이걸??? 페라리 진짜에요??,0.1720333844423294
2024-12-08 22:04:28,막스 진짜 시발아ㅋㅋㅋㅋㅋ,,1,1.0,막스 진짜 시발아ㅋㅋㅋㅋㅋ ,막스 진짜 시발아ㅋㅋㅋㅋㅋ,0.880164384841919
2024-12-08 22:04:28,맥라렌 사망 ㅋㅋㅋㅋㅋ,,1,1.0,맥라렌 사망 ㅋㅋㅋㅋㅋ ,맥라렌 사망 ㅋㅋㅋㅋㅋ,0.7893466353416443
2024-12-08 22:04:28,세그 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,,1,1.0,세그 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ,세그 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0.5490016341209412
2024-12-08 22:04:29,좆아스트리 병신새끼 ㅋㅋㅋㅋ,,1,1.0,좆아스트리 병신새끼 ㅋㅋㅋㅋ ,좆아스트리 병신새끼 ㅋㅋㅋㅋ,0.9479287266731262
2024-12-08 22:04:29,대 몽 골 ㅌㅋㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,대 몽 골 ㅌㅋㅋㅋㅋㅋ ㅋㅋㅋ,대 몽 골 ㅌㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.9099903702735901
2024-12-08 22:04:29,베르스타펜 미친놈 ㅅㅂ ㅋㅋㅋㅋㅋ,,1,1.0,베르스타펜 미친놈 ㅅㅂ ㅋㅋㅋㅋㅋ ,베르스타펜 미친놈 ㅅㅂ ㅋㅋㅋㅋㅋ,0.8918868899345398
2024-12-08 22:04:29,와 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,1,1.0,와 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,와 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,0.29735395312309265
2024-12-08 22:04:30,페라리 컨챔 가능?,???,1,1.0,페라리 컨챔 가능? ???,페라리 컨챔 가능? ???,0.26712414622306824
2024-12-08 22:04:29,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.6105459928512573
2024-12-08 22:04:30,엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋ,",1,1.0,"엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,","엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,",0.7502416372299194
2024-12-08 22:04:30,맥 좆망 시발ㅋㅋㅋㅋㅋ,,1,1.0,맥 좆망 시발ㅋㅋㅋㅋㅋ ,맥 좆망 시발ㅋㅋㅋㅋㅋ,0.9254695773124695
2024-12-08 22:04:30,막스 미친새끼야ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ,1,1.0,막스 미친새끼야ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,막스 미친새끼야ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,0.9163913726806641
2024-12-08 22:04:30,ㅋㅋㅋㅋㅋ,,1,1.0,ㅋㅋㅋㅋㅋ ,ㅋㅋㅋㅋㅋ,0.6234266757965088
2024-12-08 22:04:31,몽골 피아제격춬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,몽골 피아제격춬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,몽골 피아제격춬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9203833937644958
2024-12-08 22:04:31,대몽골,"캬
- dc official App",1,1.0,"대몽골 캬
- dc official App",대몽골 캬 - dc official App,0.12363841384649277
2024-12-08 22:04:31,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.6800511479377747
2024-12-08 22:04:31,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,맥스 꿀잼 주네,1,1.0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맥스 꿀잼 주네,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맥스 꿀잼 주네,0.06867966800928116
2024-12-08 22:04:31,역시 막가놈도 티포시다ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,역시 막가놈도 티포시다ㅋㅋㅋㅋㅋㅋㅋ ,역시 막가놈도 티포시다ㅋㅋㅋㅋㅋㅋㅋ,0.8242251873016357
2024-12-08 22:04:31,피아제 멸망,- dc official App,1,1.0,피아제 멸망 - dc official App,피아제 멸망 - dc official App,0.4994235038757324
2024-12-08 22:04:31,댜박 컄ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App",1,1.0,"댜박 컄ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ
- dc official App",댜박 컄ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ - dc official App,0.2736257314682007
2024-12-08 22:04:32,범죄불 컨챔주작ㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App",1,1.0,"범죄불 컨챔주작ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ
- dc official App",범죄불 컨챔주작ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ - dc official App,0.7898414134979248
2024-12-08 22:04:33,대 막 스,"ㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App",1,1.0,"대 막 스 ㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App",대 막 스 ㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.23949958384037018
2024-12-08 22:04:33,일단 한대 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,일단 한대 ㅋㅋㅋㅋㅋㅋㅋ ,일단 한대 ㅋㅋㅋㅋㅋㅋㅋ,0.4234004616737366
2024-12-08 22:04:33,챔의 품격 실패 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,챔의 품격 실패 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,챔의 품격 실패 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.5845429301261902
2024-12-08 22:04:34,챔피언의 품격ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,컄ㅋㅋㅋㅋㅋㅋ,1,1.0,챔피언의 품격ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 컄ㅋㅋㅋㅋㅋㅋ,챔피언의 품격ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 컄ㅋㅋㅋㅋㅋㅋ,0.5439195036888123
2024-12-08 22:04:33,몽골 ㅋㅋㅋ,ㅋㅋㅋㅋ,1,1.0,몽골 ㅋㅋㅋ ㅋㅋㅋㅋ,몽골 ㅋㅋㅋ ㅋㅋㅋㅋ,0.840856671333313
2024-12-08 22:04:34,진짜 담궜ㄴㅎ ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,진짜 담궜ㄴㅎ ㅋㅋㅋㅋㅋㅋㅋ ,진짜 담궜ㄴㅎ ㅋㅋㅋㅋㅋㅋㅋ,0.8064746856689453
2024-12-08 22:04:34,대몽골 ㅋㅋㅋㅋㅋㅋ,미친 ㅋㅋㅋㅋㅋ,1,1.0,대몽골 ㅋㅋㅋㅋㅋㅋ 미친 ㅋㅋㅋㅋㅋ,대몽골 ㅋㅋㅋㅋㅋㅋ 미친 ㅋㅋㅋㅋㅋ,0.8603643774986267
2024-12-08 22:04:33,맥 멸망ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,맥 멸망ㅋㅋㅋㅋㅋㅋㅋ ,맥 멸망ㅋㅋㅋㅋㅋㅋㅋ,0.7392736673355103
2024-12-08 22:04:35,베르스타펜 만쉐이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,베르스타펜 만쉐이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,베르스타펜 만쉐이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.3797885477542877
2024-12-08 22:04:35,슈퍼막스 씨발 ㅋㅋㅋㅋㅋㅋ,,1,1.0,슈퍼막스 씨발 ㅋㅋㅋㅋㅋㅋ ,슈퍼막스 씨발 ㅋㅋㅋㅋㅋㅋ,0.7371221780776978
2024-12-08 22:04:36,슈퍼막스 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,슈퍼막스 ㅋㅋㅋㅋㅋㅋㅋ ,슈퍼막스 ㅋㅋㅋㅋㅋㅋㅋ,0.22679336369037628
2024-12-08 22:04:36,아니 개미친 몽골련아 시발,ㅅㅂ,1,1.0,아니 개미친 몽골련아 시발 ㅅㅂ,아니 개미친 몽골련아 시발 ㅅㅂ,0.9404057264328003
2024-12-08 22:04:36,시발 ㅋㅋㅋㅋㅋ,- dc official App,1,1.0,시발 ㅋㅋㅋㅋㅋ - dc official App,시발 ㅋㅋㅋㅋㅋ - dc official App,0.6879295110702515
2024-12-08 22:04:36,페라리 컨챔ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,페라리 컨챔ㅋㅋㅋㅋㅋㅋㅋㅋ ,페라리 컨챔ㅋㅋㅋㅋㅋㅋㅋㅋ,0.3668677806854248
2024-12-08 22:04:36,대 몽 골 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,1,1.0,대 몽 골 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,대 몽 골 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.8281621336936951
2024-12-08 22:04:36,시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,1,1.0,시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.7509695291519165
2024-12-08 22:04:36,역시 장난꾸러기는 몽골 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,역시 장난꾸러기는 몽골 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,역시 장난꾸러기는 몽골 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.913898766040802
2024-12-08 22:04:37,와ㅋㅋㅋㅋㅋㅋㅋ,- dc official App,1,1.0,와ㅋㅋㅋㅋㅋㅋㅋ - dc official App,와ㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.1436006724834442
2024-12-08 22:04:37,챔의품격 ㅋㅋㅋㅋㅋ,,1,1.0,챔의품격 ㅋㅋㅋㅋㅋ ,챔의품격 ㅋㅋㅋㅋㅋ,0.14142689108848572
2024-12-08 22:04:37,갑자기 희망 부활한 티포시는 개추ㅋㅋㅋㅋ,.,1,1.0,갑자기 희망 부활한 티포시는 개추ㅋㅋㅋㅋ .,갑자기 희망 부활한 티포시는 개추ㅋㅋㅋㅋ .,0.6165622472763062
2024-12-08 22:04:37,컨챔 페라리,- dc official App,1,1.0,컨챔 페라리 - dc official App,컨챔 페라리 - dc official App,0.11949017643928528
2024-12-08 22:04:37,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ ,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.6782657504081726
2024-12-08 22:04:37,대몽골ㅋㅋㅋ케,,1,1.0,대몽골ㅋㅋㅋ케 ,대몽골ㅋㅋㅋ케,0.5283572673797607
2024-12-08 22:04:38,씨발 대몽골님 감사합니다 ㅠㅠㅠㅠㅠㅠㅠ,,1,1.0,씨발 대몽골님 감사합니다 ㅠㅠㅠㅠㅠㅠㅠ ,씨발 대몽골님 감사합니다 ㅠㅠㅠㅠㅠㅠㅠ,0.1546449512243271
2024-12-08 22:04:38,시발 ㅋㅋㅋㅋ 몽골 페라리에 축복 불어넣는중 ㅋㅋㅋㅋ,아 ㅋㅋㅋㅋ,1,1.0,시발 ㅋㅋㅋㅋ 몽골 페라리에 축복 불어넣는중 ㅋㅋㅋㅋ 아 ㅋㅋㅋㅋ,시발 ㅋㅋㅋㅋ 몽골 페라리에 축복 불어넣는중 ㅋㅋㅋㅋ 아 ㅋㅋㅋㅋ,0.9106108546257019
2024-12-08 22:04:38,ㄳ 몽골,ㅁㅁㅁ,1,1.0,ㄳ 몽골 ㅁㅁㅁ,ㄳ 몽골 ㅁㅁㅁ,0.8939157128334045
2024-12-08 22:04:38,대몽골씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대몽골씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,대몽골씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9380940794944763
2024-12-08 22:04:38,(입금완료),- dc official App,1,1.0,(입금완료) - dc official App,(입금완료) - dc official App,0.17016883194446564
2024-12-08 22:04:39,경ㅋㅋㅋ,ㅋㅋㅋ,1,1.0,경ㅋㅋㅋ ㅋㅋㅋ,경ㅋㅋㅋ ㅋㅋㅋ,0.714129626750946
2024-12-08 22:04:38,담구고 살아남기 ㅋㅋㅋㅋㅋ,,1,1.0,담구고 살아남기 ㅋㅋㅋㅋㅋ ,담구고 살아남기 ㅋㅋㅋㅋㅋ,0.824991762638092
2024-12-08 22:04:39,르끌8,ㅇㅇ,1,1.0,르끌8 ㅇㅇ,르끌8 ㅇㅇ,0.38546478748321533
2024-12-08 22:04:37,이거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,이거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,이거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.22148625552654266
